Date|Open|High|Low|Close|Adj Close|Volume|
2020-01-22|342.649994|345.350006|332.500000|339.200012|336.239288|10434323|
2020-01-23|330.000000|346.700012|325.049988|339.450012|336.487091|22940771|
2020-01-24|339.350006|339.899994|327.649994|329.700012|326.822205|12712799|
2020-01-27|329.600006|338.500000|327.200012|336.200012|333.265472|8528531|
2020-01-28|337.000000|342.600006|334.000000|339.500000|336.536652|7232941|
2020-01-29|342.500000|343.750000|334.200012|335.350006|332.422882|5576532|
2020-01-30|335.450012|336.000000|320.000000|322.350006|319.536346|8267534|
2020-01-31|325.700012|327.399994|316.250000|318.299988|315.521698|5843485|
2020-02-03|301.000000|315.000000|297.149994|312.500000|309.772339|8919792|
2020-02-04|315.000000|321.700012|307.000000|318.850006|316.066895|6802590|
2020-02-05|319.500000|323.799988|315.200012|317.750000|314.976501|7268841|
2020-02-06|319.700012|340.450012|319.000000|332.100006|329.201263|10768878|
2020-02-07|335.000000|341.799988|328.799988|339.799988|336.834015|8323980|
2020-02-10|338.000000|339.000000|329.649994|331.750000|328.854309|4244659|
2020-02-11|334.000000|346.950012|334.000000|340.149994|337.180969|7783037|
2020-02-12|344.000000|344.200012|331.000000|332.350006|329.449066|5905365|
2020-02-13|334.000000|334.000000|322.850006|325.750000|322.906677|6122098|
2020-02-14|327.000000|328.750000|315.000000|316.549988|313.786957|6980567|
2020-02-17|316.000000|318.250000|306.000000|306.600006|303.923828|8296146|
2020-02-18|308.399994|308.500000|292.350006|302.049988|299.413513|10772240|
2020-02-19|306.850006|311.649994|302.549988|306.549988|303.874237|8087511|
2020-02-20|306.000000|319.500000|303.299988|308.799988|306.104614|10577076|
2020-02-24|305.000000|307.450012|298.200012|301.450012|298.818787|9251535|
2020-02-25|303.000000|311.899994|303.000000|309.299988|306.600250|6937779|
2020-02-26|306.500000|317.850006|304.700012|314.500000|311.754852|11072497|
2020-02-27|314.850006|316.500000|306.500000|309.600006|306.897644|6546773|
2020-02-28|301.500000|303.649994|285.100006|290.899994|288.360840|13613693|
2020-03-02|299.049988|306.600006|276.899994|283.200012|280.728088|8910231|
2020-03-03|288.950012|296.500000|283.600006|292.100006|289.550385|8623424|
2020-03-04|294.500000|297.850006|279.299988|295.850006|293.267670|10404170|
2020-03-05|298.000000|308.100006|289.649994|301.399994|298.769196|10911968|
2020-03-06|271.299988|275.000000|243.050003|258.899994|256.640167|37113414|
2020-03-09|248.000000|248.000000|199.250000|208.199997|206.382706|26417398|
2020-03-11|201.899994|239.199997|201.050003|226.550003|224.572540|36866550|
2020-03-12|203.899994|215.750000|192.600006|207.149994|205.341873|22717652|
2020-03-13|191.149994|220.199997|166.000000|206.600006|204.796692|18875538|
2020-03-16|199.000000|199.899994|156.500000|162.850006|161.428558|32548873|
2020-03-17|167.000000|174.399994|157.000000|164.550003|163.113724|28536311|
2020-03-18|166.000000|173.500000|152.250000|166.949997|165.492767|29704874|
2020-03-19|155.000000|185.350006|154.000000|176.850006|175.306366|20205902|
2020-03-20|176.750000|187.199997|167.750000|171.850006|170.350006|18868793|
2020-03-23|153.350006|162.350006|139.550003|141.100006|141.100006|12125762|
2020-03-24|149.000000|161.899994|128.899994|154.899994|154.899994|12582209|
2020-03-25|147.000000|170.350006|141.000000|161.300003|161.300003|14880639|
2020-03-26|164.000000|177.399994|155.199997|165.100006|165.100006|12302522|
2020-03-27|176.000000|179.800003|158.800003|160.250000|160.250000|14826570|
2020-03-30|155.000000|157.399994|147.500000|150.100006|150.100006|12414821|
2020-03-31|150.600006|155.000000|133.800003|135.500000|135.500000|18469167|
2020-04-01|137.500000|143.649994|127.550003|131.300003|131.300003|16831524|
2020-04-03|136.949997|139.100006|109.250000|110.949997|110.949997|44025004|
2020-04-07|118.949997|118.949997|105.550003|116.199997|116.199997|38387389|
2020-04-08|113.000000|133.600006|110.500000|121.099998|121.099998|42659922|
2020-04-09|127.000000|128.899994|118.199997|120.849998|120.849998|27822036|
2020-04-13|120.000000|120.000000|112.300003|117.599998|117.599998|22327659|
2020-04-15|120.000000|127.750000|118.150002|120.500000|120.500000|28186140|
2020-04-16|118.900002|125.900002|115.000000|124.050003|124.050003|22608464|
2020-04-17|131.000000|135.800003|124.750000|128.000000|128.000000|35278149|
2020-04-20|130.899994|131.000000|118.599998|119.599998|119.599998|26700274|
2020-04-21|114.000000|114.400002|108.500000|109.150002|109.150002|23423330|
2020-04-22|109.000000|109.099998|101.550003|105.150002|105.150002|40495644|
2020-04-23|106.949997|115.650002|104.750000|106.400002|106.400002|59383657|
2020-04-24|104.500000|110.699997|101.699997|107.150002|107.150002|44503626|
2020-04-27|110.000000|117.849998|107.449997|116.699997|116.699997|52209225|
2020-04-28|124.000000|127.900002|121.199997|126.250000|126.250000|58732549|
2020-04-29|120.000000|127.250000|118.099998|125.849998|125.849998|39556095|
2020-04-30|130.000000|136.500000|130.000000|132.149994|132.149994|40808994|
2020-05-04|126.099998|126.300003|117.150002|121.050003|121.050003|24597583|
2020-05-05|125.000000|128.500000|121.599998|122.800003|122.800003|38663534|
2020-05-06|123.199997|134.350006|119.849998|132.100006|132.100006|54138532|
2020-05-07|132.050003|137.000000|126.699997|128.850006|128.850006|58869298|
2020-05-08|132.899994|133.899994|117.550003|119.349998|119.349998|75416787|
2020-05-11|121.949997|122.400002|114.199997|117.099998|117.099998|47660865|
2020-05-12|114.849998|118.400002|111.199997|116.750000|116.750000|37718418|
2020-05-13|125.500000|126.800003|119.199997|121.500000|121.500000|41828857|
2020-05-14|118.500000|126.000000|116.500000|124.250000|124.250000|41302019|
2020-05-15|123.900002|125.400002|120.050003|120.900002|120.900002|24187204|
2020-05-18|120.000000|120.800003|108.849998|109.400002|109.400002|30932148|
2020-05-19|111.000000|113.900002|108.000000|109.849998|109.849998|36530442|
2020-05-20|109.849998|113.449997|108.550003|112.449997|112.449997|21071334|
2020-05-21|112.449997|115.449997|111.050003|112.000000|112.000000|19874175|
2020-05-22|110.000000|114.199997|105.500000|107.250000|107.250000|28508556|
2020-05-26|109.900002|111.550003|108.300003|110.550003|110.550003|16240250|
2020-05-27|110.550003|118.800003|110.050003|118.150002|118.150002|34808608|
2020-05-28|120.500000|123.000000|115.750000|116.650002|116.650002|35971637|
2020-05-29|114.000000|121.349998|112.650002|120.500000|120.500000|36020696|
2020-06-01|122.050003|132.000000|122.050003|129.850006|129.850006|39859941|
2020-06-02|129.500000|130.399994|125.000000|127.150002|127.150002|34065405|
2020-06-03|130.250000|137.800003|128.699997|130.750000|130.750000|52035184|
2020-06-04|130.000000|132.500000|121.300003|122.400002|122.400002|44072776|
2020-06-05|123.250000|128.300003|123.050003|126.250000|126.250000|34395348|
2020-06-08|131.000000|137.899994|130.350006|132.500000|132.500000|49470287|
2020-06-09|134.399994|151.600006|129.550003|140.550003|140.550003|96327769|
2020-06-10|141.699997|168.649994|141.500000|164.199997|164.199997|141321733|
2020-06-11|167.000000|175.500000|158.800003|160.550003|160.550003|112960626|
2020-06-12|151.000000|170.399994|147.149994|168.600006|168.600006|83496381|
2020-06-15|168.500000|168.750000|159.149994|161.350006|161.350006|47099881|
2020-06-16|166.750000|169.750000|155.399994|161.350006|161.350006|45217421|
2020-06-17|160.000000|166.250000|157.199997|162.350006|162.350006|43137712|
2020-06-18|161.000000|165.500000|160.199997|164.800003|164.800003|25544612|
2020-06-19|167.000000|172.350006|164.050003|168.899994|168.899994|44125120|
2020-06-22|170.100006|192.300003|170.100006|182.300003|182.300003|76653018|
2020-06-23|186.000000|189.800003|181.649994|187.000000|187.000000|34279983|
2020-06-24|190.000000|205.699997|182.000000|185.750000|185.750000|88490399|
2020-06-25|181.899994|192.199997|179.399994|189.899994|189.899994|54946833|
2020-06-26|193.300003|198.300003|189.000000|190.649994|190.649994|34516614|
2020-06-29|186.000000|187.949997|177.300003|179.649994|179.649994|32071426|
2020-06-30|183.000000|185.500000|172.550003|173.500000|173.500000|26561621|
2020-07-01|175.000000|177.500000|171.149994|173.949997|173.949997|31114193|
2020-07-02|176.000000|181.350006|174.899994|177.649994|177.649994|36949228|
2020-07-03|180.000000|181.250000|170.800003|173.600006|173.600006|29443398|
2020-07-06|176.000000|180.000000|175.149994|178.050003|178.050003|26821405|
2020-07-07|178.100006|190.000000|177.100006|186.949997|186.949997|52292533|
2020-07-08|189.000000|197.399994|185.000000|186.600006|186.600006|54980768|
2020-07-09|189.000000|192.399994|186.100006|188.149994|188.149994|27866502|
2020-07-10|187.300003|187.899994|178.399994|181.050003|181.050003|29988723|
2020-07-13|185.899994|185.899994|177.100006|177.899994|177.899994|23245654|
2020-07-14|174.000000|174.000000|162.600006|165.000000|165.000000|42830060|
2020-07-15|168.250000|171.699997|163.750000|164.649994|164.649994|34104988|
2020-07-16|166.750000|168.000000|160.500000|166.899994|166.899994|28078078|
2020-07-17|167.199997|171.500000|166.000000|169.550003|169.550003|24101709|
2020-07-20|170.899994|177.300003|170.199997|174.699997|174.699997|28968532|
2020-07-21|178.000000|179.399994|174.699997|176.500000|176.500000|17073853|
2020-07-22|177.600006|179.500000|171.850006|174.199997|174.199997|26671369|
2020-07-23|174.199997|178.000000|171.300003|177.149994|177.149994|14036656|
2020-07-24|174.000000|186.399994|172.949997|182.899994|182.899994|61063425|
2020-07-27|183.850006|184.449997|177.050003|178.800003|178.800003|14933321|
